"Corr.surf","Dist.true.cent","Normal","Log.norm","Beta","Gamma","approach"
0.878607201963379,0.012331013890495,1,0,1,1,"Mod-ellipses"
0.884440650458694,0.00224359407249281,1,1,1,0,"Mod-ellipses"
0.906962278188472,0.0556169751471033,1,0,1,1,"Mod-ellipses"
0.860316418758792,0.256074296624182,0,1,1,1,"Mod-ellipses"
0.844298621955751,0.012804353539164,1,0,1,1,"Mod-ellipses"
0.951035714497458,0.00610253995807441,2,0,0,1,"Mod-ellipses"
0.966296716754085,0.0396191207372138,1,2,0,0,"Mod-ellipses"
0.903432266631375,0.225805371639406,0,1,0,2,"Mod-ellipses"
0.728629522682012,0.122090522760504,1,0,1,1,"Mod-ellipses"
0.819509810068994,0.297758028065365,0,1,0,2,"Mod-ellipses"
0.912070002549062,0.053743579360518,0,1,2,0,"Mod-ellipses"
0.84744717684119,0.0243250858334626,2,1,0,0,"Mod-ellipses"
0.963961576762596,0.0141612859064383,2,0,0,1,"Mod-ellipses"
0.960210977299828,0.015059651528711,1,0,0,2,"Mod-ellipses"
0.926181960104635,0.0310730686044804,1,0,0,2,"Mod-ellipses"
0.922620420904662,0.157776181794152,1,2,0,0,"Mod-ellipses"
0.881520952736795,0.217682291928728,0,0,1,2,"Mod-ellipses"
0.922844825536602,0.0673478940468189,1,0,1,1,"Mod-ellipses"
0.912756915035275,0.105208251751586,0,1,2,0,"Mod-ellipses"
0.511037174814931,0.851970280046511,1,0,1,1,"Mod-ellipses"
0.957497285205786,0.0344293906792455,2,1,0,0,"Mod-ellipses"
0.811982182605843,0.133719128161189,1,0,0,2,"Mod-ellipses"
0.850916546759981,0.0355771200642348,2,0,0,1,"Mod-ellipses"
0.867525904516512,0.088577488619404,1,0,2,0,"Mod-ellipses"
0.82488220565889,0.0488994732896977,0,2,0,1,"Mod-ellipses"
0.876654692832239,0.419402803104148,0,1,1,1,"Mod-ellipses"
0.954606648999953,0.0602757592795521,0,0,0,3,"Mod-ellipses"
0.92475131588273,0.00974723279651525,1,0,1,1,"Mod-ellipses"
0.873864012729859,0.0907273083096813,2,0,0,1,"Mod-ellipses"
0.938975956186388,0.11718731071566,1,2,0,0,"Mod-ellipses"
0.780124512673739,0.0108898182255837,0,1,0,2,"Mod-ellipses"
0.942377304141154,0.0265400970055762,2,1,0,0,"Mod-ellipses"
0.811394266719225,0.0350967551639896,0,1,2,0,"Mod-ellipses"
0.916482215789485,0.081045191855505,2,0,1,0,"Mod-ellipses"
0.908415666087475,0.0132801336570973,2,0,0,1,"Mod-ellipses"
0.839877262904323,0.00710512797979947,0,1,1,1,"Mod-ellipses"
0.831058109309918,0.0312600506896019,0,1,0,2,"Mod-ellipses"
0.965479237914013,0.0344634624383079,2,0,1,0,"Mod-ellipses"
0.887786192175622,0.0249148533233907,1,1,0,1,"Mod-ellipses"
0.94871935624239,0.0137989210546089,2,1,0,0,"Mod-ellipses"
0.936083335227113,0.0551374665583813,2,0,0,1,"Mod-ellipses"
0.89207843925691,0.0430466626645236,1,1,1,0,"Mod-ellipses"
0.906761257988724,0.00471237498164628,2,0,1,0,"Mod-ellipses"
0.916535579761887,0.016438253408914,2,0,0,1,"Mod-ellipses"
0.9114206534943,0.0132602074772097,2,1,0,0,"Mod-ellipses"
0.864112120752609,0.131010584069134,1,1,0,1,"Mod-ellipses"
0.944800783960623,0.0317828604023332,2,0,0,1,"Mod-ellipses"
0.978719674633918,0.0289995858082745,1,0,1,1,"Mod-ellipses"
0.903053718367061,0.610645892941858,2,0,1,0,"Mod-ellipses"
0.843685013161461,0.140366480248479,0,2,1,0,"Mod-ellipses"
0.932058052719414,0.0489211366387134,2,1,0,0,"Mod-ellipses"
0.968827328453842,0.022713099711826,2,0,0,1,"Mod-ellipses"
0.958283675489799,0.0407399051864502,3,0,0,0,"Mod-ellipses"
0.861906810650494,0.0084988949221136,1,1,1,0,"Mod-ellipses"
0.935385408447845,0.0216023084927425,3,0,0,0,"Mod-ellipses"
0.833993758184456,0.0935395160743695,2,0,1,0,"Mod-ellipses"
0.861981280514514,0.212017475004585,1,0,1,1,"Mod-ellipses"
0.762029770079844,0.0115323453464611,2,0,1,0,"Mod-ellipses"
0.952101123440104,0.00689827759373805,2,1,0,0,"Mod-ellipses"
0.887615490406164,0.156174157773851,1,1,0,1,"Mod-ellipses"
0.857502994911071,0.193411605360453,0,0,0,3,"Mod-ellipses"
0.912932714267075,0.0479620582221193,0,0,1,2,"Mod-ellipses"
0.960916830178488,0.0264609522731627,1,1,1,0,"Mod-ellipses"
0.926417318399191,0.00999422430746561,2,1,0,0,"Mod-ellipses"
0.904180499313747,0.0110953974111823,0,1,0,2,"Mod-ellipses"
0.900610590830214,0.0607282246111527,2,1,0,0,"Mod-ellipses"
0.93591400721194,0.0232817646528591,3,0,0,0,"Mod-ellipses"
0.726231530359834,0.739005827397682,0,1,0,2,"Mod-ellipses"
0.953999518775351,0.0211287786164068,2,1,0,0,"Mod-ellipses"
0.957832364644182,0.350293213229895,1,0,1,1,"Mod-ellipses"
0.781280435297466,0.064575434064702,2,0,1,0,"Mod-ellipses"
0.75785468606936,0.121540844729363,0,0,2,1,"Mod-ellipses"
0.867308650507648,0.0181926277480007,1,1,1,0,"Mod-ellipses"
0.921149859969625,0.0279624285183326,2,1,0,0,"Mod-ellipses"
0.764008013334988,0.0237584295067208,0,1,1,1,"Mod-ellipses"
0.959788157310739,0.253664948437161,1,0,2,0,"Mod-ellipses"
0.932027534870573,0.00730762925358449,2,0,0,1,"Mod-ellipses"
0.839458486484032,0.0264668130033626,1,1,1,0,"Mod-ellipses"
0.937106882953403,0.0242474994660039,3,0,0,0,"Mod-ellipses"
0.902272764662072,0.0180405012290725,2,0,0,1,"Mod-ellipses"
0.859666941901648,0.313047816072775,0,1,1,1,"Mod-ellipses"
0.918093767205878,1.20372366772986,0,1,1,1,"Mod-ellipses"
0.630806045716226,0.0297340680233261,0,2,1,0,"Mod-ellipses"
0.867879111655125,0.326361827006475,0,1,1,1,"Mod-ellipses"
0.769822873102235,0.0166554864007358,2,1,0,0,"Mod-ellipses"
0.913589069644538,0.425268859779735,1,0,1,1,"Mod-ellipses"
0.920276158034147,0.00975452832584163,1,2,0,0,"Mod-ellipses"
0.875490520405913,0.0567716737865146,2,0,0,1,"Mod-ellipses"
0.835083052909026,0.0117020788799733,1,1,0,1,"Mod-ellipses"
0.701362848526982,0.0670048341967188,1,2,0,0,"Mod-ellipses"
0.827973837324166,0.00423105709000941,2,1,0,0,"Mod-ellipses"
0.89168133867599,0.0119457527635776,1,0,1,1,"Mod-ellipses"
0.9738460477294,0.041095540555847,2,1,0,0,"Mod-ellipses"
0.943045861246661,0.00996518050489476,2,0,1,0,"Mod-ellipses"
0.869580593517772,0.0425383514185132,1,1,1,0,"Mod-ellipses"
0.633769709721992,0.226163304178922,1,0,0,2,"Mod-ellipses"
0.833123408115264,0.0616542753061418,1,2,0,0,"Mod-ellipses"
0.906193061820898,0.256062640767366,0,2,1,0,"Mod-ellipses"
0.895156796836008,0.0519745358014437,2,1,0,0,"Mod-ellipses"
0.851787841596187,0.569891143623097,0,1,1,1,"Mod-ellipses"
0.950131023594419,0.0628112656242615,2,0,0,1,"Mod-ellipses"
0.906606844502493,0.0039968364408368,2,0,0,1,"Mod-ellipses"
0.833428395831198,0.0432090009708582,0,0,1,2,"Mod-ellipses"
0.905884130551534,0.0547412395410049,1,1,1,0,"Mod-ellipses"
0.889044203323881,0.0445179674003306,2,0,0,1,"Mod-ellipses"
0.856491721654132,0.083553298192322,1,1,1,0,"Mod-ellipses"
0.951070190888209,0.013716871699225,2,1,0,0,"Mod-ellipses"
0.904533196865956,0.0902923893920743,1,0,1,1,"Mod-ellipses"
0.849223592983639,0.145883632736851,1,2,0,0,"Mod-ellipses"
0.791250784517796,0.157073678641436,1,1,0,1,"Mod-ellipses"
0.944867631393225,0.0401854744104753,0,1,2,0,"Mod-ellipses"
0.849516297793216,0.0282948287963923,1,0,2,0,"Mod-ellipses"
0.926106357276469,1.40445203393279,2,0,0,1,"Mod-ellipses"
0.949772786496974,0.200636821555244,0,3,0,0,"Mod-ellipses"
0.922998096924201,0.040685484032022,2,1,0,0,"Mod-ellipses"
0.82894171978843,0.0266112130856405,2,1,0,0,"Mod-ellipses"
0.88417107311622,0.203715927013073,1,1,0,1,"Mod-ellipses"
0.893879390303039,0.0943937914031384,1,2,0,0,"Mod-ellipses"
0.941529351241355,0.0210059784838888,1,0,0,2,"Mod-ellipses"
0.908342229216916,0.0372290621220386,0,1,1,1,"Mod-ellipses"
0.881894458398168,0.105010308798271,1,0,1,1,"Mod-ellipses"
0.644885790142389,3.4814520533487,1,1,1,0,"Mod-ellipses"
0.965456979760385,0.0412023765218478,2,0,1,0,"Mod-ellipses"
0.870296185963297,0.135359935296339,0,3,0,0,"Mod-ellipses"
0.922778292504841,0.0130882156073523,0,1,0,2,"Mod-ellipses"
0.915581306324949,0.102380867953516,0,1,1,1,"Mod-ellipses"
0.8163423443395,0.208166117820893,1,0,2,0,"Mod-ellipses"
0.882565489901108,0.00655053000114006,2,0,1,0,"Mod-ellipses"
0.816457535707056,0.0325863733165217,0,2,1,0,"Mod-ellipses"
0.918791968895865,0.00321507456579224,3,0,0,0,"Mod-ellipses"
-0.0495535017130459,1.28208213311455,1,1,1,0,"Mod-ellipses"
0.908446752719611,0.06325923053398,1,1,1,0,"Mod-ellipses"
