"Corr.surf","Dist.true.cent","Normal","Log.norm","Beta","Gamma","approach","centr.conf"
-0.165629712575294,3813.83911810494,0,0,1,2,"Ellipses","outer"
0.302635933592218,42.49695526921,2,0,1,0,"Ellipses","outer"
0.3791682822639,40.349908982943,2,0,0,1,"Ellipses","outer"
0.366867306064473,57.0478378591461,3,0,0,0,"Ellipses","outer"
0.343121048681103,35.3968390295412,2,0,1,0,"Ellipses","outer"
0.395278087957066,40.9352211428185,1,0,0,2,"Ellipses","outer"
-0.183495851646355,3144.88333591449,0,1,0,2,"Ellipses","outer"
0.377245707776837,55.4128076423992,1,2,0,0,"Ellipses","outer"
-0.327504947558404,5524.12504419736,1,2,0,0,"Ellipses","outer"
0.273414942255879,41.1859355893121,3,0,0,0,"Ellipses","outer"
0.238989566344482,52.192259430729,1,1,0,1,"Ellipses","outer"
0.190090588360124,87.2445093408911,1,1,0,1,"Ellipses","outer"
0.351104791645541,33.1930148407727,1,0,2,0,"Ellipses","outer"
0.252610767851854,49.6088735101772,2,0,1,0,"Ellipses","outer"
0.15177760395429,74.1731381009407,3,0,0,0,"Ellipses","outer"
0.301235478503957,100.613769774501,1,0,0,2,"Ellipses","outer"
0.267338441787502,41.6696726634334,2,0,1,0,"Ellipses","outer"
0.205768953123689,40.2341520910945,0,1,2,0,"Ellipses","outer"
0.371171937988613,31.8094841294562,1,0,1,1,"Ellipses","outer"
0.372960661542119,38.285003676356,2,1,0,0,"Ellipses","outer"
-0.254502055942722,2228.63986178186,0,3,0,0,"Ellipses","outer"
0.563690321481625,17.3203608875205,1,0,1,1,"Ellipses","outer"
0.216193704172272,43.4121460629414,2,0,1,0,"Ellipses","outer"
0.406720782914729,17.1824126424572,0,2,1,0,"Ellipses","outer"
-0.160238776944905,531.147255436594,0,2,1,0,"Ellipses","outer"
0.103795484441205,83.8025656253517,1,0,1,1,"Ellipses","outer"
0.584945940492247,13.773922948926,1,1,0,1,"Ellipses","outer"
0.126296081136312,87.5268974536274,2,0,1,0,"Ellipses","outer"
0.090613200653691,78.3422730040335,1,0,1,1,"Ellipses","outer"
0.130292986967,96.6432512944878,2,1,0,0,"Ellipses","outer"
-0.170793309449313,1264.68452252968,1,1,1,0,"Ellipses","outer"
-0.219061312206258,1402.32183827748,0,1,1,1,"Ellipses","outer"
0.153655978798523,58.2924944769886,2,0,1,0,"Ellipses","outer"
0.395825738091038,24.279032764894,2,0,1,0,"Ellipses","outer"
0.57968289232644,14.1741938281739,0,1,1,1,"Ellipses","outer"
0.204872323148241,57.1066936964421,2,0,0,1,"Ellipses","outer"
-0.0545629347377836,379.462932089702,1,2,0,0,"Ellipses","outer"
0.288005580313049,26.9692116663722,1,0,2,0,"Ellipses","outer"
0.211473894274212,74.6139417860995,1,0,0,2,"Ellipses","outer"
0.327800675037895,54.690961941429,2,1,0,0,"Ellipses","outer"
-0.178276677968236,1432.50387413062,0,0,1,2,"Ellipses","outer"
0.217365042469475,40.8023890304923,2,0,1,0,"Ellipses","outer"
0.348094914258755,50.549092543582,1,0,1,1,"Ellipses","outer"
0.0619794413756081,350.940696106063,0,3,0,0,"Ellipses","outer"
-0.183583448924682,3461.51859665705,1,1,1,0,"Ellipses","outer"
0.28378041073913,45.5925188410845,2,1,0,0,"Ellipses","outer"
0.215015910956677,101.522987365726,2,1,0,0,"Ellipses","outer"
0.127768623503798,29.8916847744144,1,0,2,0,"Ellipses","outer"
0.193637542627864,76.8656389427585,3,0,0,0,"Ellipses","outer"
0.397118010744491,22.6409368356188,1,1,0,1,"Ellipses","outer"
-0.176906670939419,3078.75287356507,2,0,0,1,"Ellipses","outer"
0.209384173015465,58.4808171689174,3,0,0,0,"Ellipses","outer"
0.161289876097346,32.0138352034384,1,0,2,0,"Ellipses","outer"
0.091276619964043,167.372731841297,1,2,0,0,"Ellipses","outer"
0.279766487461697,35.1176964225241,1,0,0,2,"Ellipses","outer"
-0.198773002621319,299.846684848819,0,3,0,0,"Ellipses","outer"
-0.198422963682544,2437.78444516638,1,1,0,1,"Ellipses","outer"
-0.143482819177109,355.319615227268,0,1,2,0,"Ellipses","outer"
0.602530812679977,13.349420834215,0,2,0,1,"Ellipses","outer"
-0.111909495046751,658.269311466337,1,1,1,0,"Ellipses","outer"
0.353773425213029,42.3498714487041,1,2,0,0,"Ellipses","outer"
-0.130971531697968,330.537992231579,0,1,1,1,"Ellipses","outer"
0.0968259242850628,214.676674422951,2,0,0,1,"Ellipses","outer"
0.290202237109841,31.2373591942932,1,1,1,0,"Ellipses","outer"
-0.159569017780724,2604.94449138939,1,1,1,0,"Ellipses","outer"
0.296005222209713,46.6774256778825,2,0,1,0,"Ellipses","outer"
0.550774516885233,21.5074027851981,0,0,3,0,"Ellipses","outer"
0.291006003016807,29.1682181369073,0,1,2,0,"Ellipses","outer"
-0.269509807622381,3210.12296244507,1,0,1,1,"Ellipses","outer"
0.00451280083966385,173.493411778993,2,0,0,1,"Ellipses","outer"
0.327268781449114,67.6743495436077,0,2,1,0,"Ellipses","outer"
0.423480831506555,34.3356626613282,1,1,0,1,"Ellipses","outer"
0.0530685670048714,125.078303008671,1,2,0,0,"Ellipses","outer"
0.267330235634574,60.8358518996308,2,0,0,1,"Ellipses","outer"
-0.186966335543545,2056.47955587384,2,1,0,0,"Ellipses","outer"
0.307567298140937,61.0494520098766,2,0,1,0,"Ellipses","outer"
-0.0715286730872082,328.204449443382,1,1,0,1,"Ellipses","outer"
0.319468638664203,45.7477319335664,2,1,0,0,"Ellipses","outer"
-0.0845610423840892,406.255925055367,1,0,1,1,"Ellipses","outer"
-0.202721656190729,834.396513162178,2,1,0,0,"Ellipses","outer"
-0.181408792742277,1443.38147319116,1,0,0,2,"Ellipses","outer"
0.228268427108848,43.3946269023972,2,0,1,0,"Ellipses","outer"
0.0897005038890907,147.17676152713,0,1,1,1,"Ellipses","outer"
