"Corr.surf","Dist.true.cent","Normal","Log.norm","Beta","Gamma","approach","centr.conf"
0.171436637650554,28.4289407909357,0,0,1,2,"Ellipses-NORM","random"
0.617922447574809,134.86755677365,2,0,1,0,"Ellipses-NORM","random"
0.711814170143572,0.261710089887251,2,0,0,1,"Ellipses-NORM","random"
0.712173324976276,110.592574761467,3,0,0,0,"Ellipses-NORM","random"
0.670554108778863,1.6247743400092,2,0,1,0,"Ellipses-NORM","random"
0.628745666110551,0.606265535154676,1,0,0,2,"Ellipses-NORM","random"
0.368923983685982,5.74221375730392,0,1,0,2,"Ellipses-NORM","random"
0.502622542632035,5.68611298185825,1,2,0,0,"Ellipses-NORM","random"
0.389861239069087,5.46001875623494,1,2,0,0,"Ellipses-NORM","random"
0.663971345818784,86.034462050566,3,0,0,0,"Ellipses-NORM","random"
0.594032531479625,0.912395175734189,1,1,0,1,"Ellipses-NORM","random"
0.71475704404607,1.85969958606178,1,1,0,1,"Ellipses-NORM","random"
0.846124354815229,0.194028668211639,1,0,2,0,"Ellipses-NORM","random"
0.730114205867134,0.862300982098652,2,0,1,0,"Ellipses-NORM","random"
0.879830505580211,0.261806495364808,3,0,0,0,"Ellipses-NORM","random"
0.388846013497287,160.669359928573,1,0,0,2,"Ellipses-NORM","random"
0.832743495659919,0.410774203446985,2,0,1,0,"Ellipses-NORM","random"
0.72887714982874,0.26077658536723,0,1,2,0,"Ellipses-NORM","random"
0.713341882592214,1.91576761876757,1,0,1,1,"Ellipses-NORM","random"
0.620202774388462,95321.5389343693,2,1,0,0,"Ellipses-NORM","random"
0.434615416638335,25.3045572308187,0,3,0,0,"Ellipses-NORM","random"
0.509003759701225,6.95934776233705,1,0,1,1,"Ellipses-NORM","random"
0.905897923500378,843.557572546626,2,0,1,0,"Ellipses-NORM","random"
0.781622515390645,0.785653086003578,0,2,1,0,"Ellipses-NORM","random"
0.511662666607921,15.75012563175,0,2,1,0,"Ellipses-NORM","random"
0.60726120905016,1.97194959305736,1,0,1,1,"Ellipses-NORM","random"
