"Corr.surf","Dist.true.cent","Normal","Log.norm","Beta","Gamma","approach","centr.conf"
0.736840638894831,1.17325662419388,0,0,1,2,"PPM-sat-NORM","centre"
0.87082171137245,109.933585350163,2,0,1,0,"PPM-sat-NORM","centre"
0.920496309547914,0.114409995362808,2,0,0,1,"PPM-sat-NORM","centre"
0.919499648288461,112.835093846877,3,0,0,0,"PPM-sat-NORM","centre"
0.91136186557376,1.3551251968078,2,0,1,0,"PPM-sat-NORM","centre"
0.832159033719523,37.0436828975673,1,0,0,2,"PPM-sat-NORM","centre"
0.755286038996263,498.078934883004,0,1,0,2,"PPM-sat-NORM","centre"
0.92330254841067,0.295789629189984,1,2,0,0,"PPM-sat-NORM","centre"
0.719715572547942,0.29975601234172,1,2,0,0,"PPM-sat-NORM","centre"
0.949110755770947,113.418143225514,3,0,0,0,"PPM-sat-NORM","centre"
0.915007461801828,0.0910929439949011,1,1,0,1,"PPM-sat-NORM","centre"
0.922655057275199,117.367740060049,1,1,0,1,"PPM-sat-NORM","centre"
0.949238300955318,0.222167718434134,1,0,2,0,"PPM-sat-NORM","centre"
0.97337810697972,0.0554465427174518,2,0,1,0,"PPM-sat-NORM","centre"
0.905547009383712,52.3355033294283,3,0,0,0,"PPM-sat-NORM","centre"
0.699067895681657,162.564015300218,1,0,0,2,"PPM-sat-NORM","centre"
0.942330956892558,48.389900229454,2,0,1,0,"PPM-sat-NORM","centre"
0.94812517365009,0.133657883464162,0,1,2,0,"PPM-sat-NORM","centre"
0.87926581205061,0.615492194443973,1,0,1,1,"PPM-sat-NORM","centre"
0.868440022899562,1.00912960014107,2,1,0,0,"PPM-sat-NORM","centre"
0.766561735129036,0.553088129325406,0,3,0,0,"PPM-sat-NORM","centre"
0.924190284631567,0.578048319930761,1,0,1,1,"PPM-sat-NORM","centre"
0.903594481415588,849.868969542657,2,0,1,0,"PPM-sat-NORM","centre"
0.940850042616848,0.698437016967108,0,2,1,0,"PPM-sat-NORM","centre"
0.883711037978181,4.62979725750949,0,2,1,0,"PPM-sat-NORM","centre"
0.910203273611144,0.155077988657997,1,0,1,1,"PPM-sat-NORM","centre"
0.768245059419726,18.5315803006906,1,1,0,1,"PPM-sat-NORM","centre"
0.933718827721533,10698.9580921458,2,0,1,0,"PPM-sat-NORM","centre"
0.92321827319908,0.780983273586505,1,0,1,1,"PPM-sat-NORM","centre"
0.966719571937776,0.120504670293836,2,1,0,0,"PPM-sat-NORM","centre"
0.847054814690037,31.8589304011839,1,1,1,0,"PPM-sat-NORM","centre"
0.887976836910609,3.00396348837674,0,1,1,1,"PPM-sat-NORM","centre"
0.95646753903202,0.247675358886293,2,0,1,0,"PPM-sat-NORM","centre"
0.924449311567983,0.328853296385749,2,0,1,0,"PPM-sat-NORM","centre"
0.922318643173673,0.512210063262932,0,1,1,1,"PPM-sat-NORM","centre"
0.859600259385898,0.13559011659141,2,0,0,1,"PPM-sat-NORM","centre"
0.893150609499911,2557.15994422697,1,2,0,0,"PPM-sat-NORM","centre"
0.919300952543412,0.591311719704254,1,0,2,0,"PPM-sat-NORM","centre"
0.923069714006158,5.19172849331617,1,0,0,2,"PPM-sat-NORM","centre"
0.937357214147686,0.100364929633585,2,1,0,0,"PPM-sat-NORM","centre"
0.786319887829945,11.7901150618409,0,0,1,2,"PPM-sat-NORM","centre"
0.915279833040522,219.042492405059,2,0,1,0,"PPM-sat-NORM","centre"
0.79913469113879,0.0268265122679814,1,0,1,1,"PPM-sat-NORM","centre"
0.649570253667594,2.89881550171722,0,3,0,0,"PPM-sat-NORM","centre"
0.43834964696852,345.722321354763,1,1,1,0,"PPM-sat-NORM","centre"
0.961749359393453,727.782177903244,2,1,0,0,"PPM-sat-NORM","centre"
0.902832828352428,708.334205752654,2,1,0,0,"PPM-sat-NORM","centre"
0.95390085568265,65.4759112387295,1,0,2,0,"PPM-sat-NORM","centre"
0.943514585624335,273.34936025709,3,0,0,0,"PPM-sat-NORM","centre"
0.392022023881766,1.03385026852736,1,1,0,1,"PPM-sat-NORM","centre"
0.602661942701984,767.086631004488,2,0,0,1,"PPM-sat-NORM","centre"
