"Corr.surf","Dist.true.cent","Normal","Log.norm","Beta","Gamma","approach"
0.964183466635266,0.836452269779656,2,1,0,0,"PPM"
0.546869794783971,60957.4297365668,1,0,1,1,"PPM"
0.933054918346783,0.121956558069715,2,0,1,0,"PPM"
0.948320107231841,2.83015511948026,0,0,1,2,"PPM"
0.925870233975328,0.050575332289568,1,0,0,2,"PPM"
0.943222637834065,0.631588857680914,1,0,1,1,"PPM"
0.982481503297132,0.0205409492445338,2,1,0,0,"PPM"
0.934608491590986,931.585838539656,1,0,2,0,"PPM"
0.958756369707382,26.7458248615792,0,1,0,2,"PPM"
0.953123147644508,0.0401848071047056,1,0,1,1,"PPM"
0.945369528369455,0.109655211492485,1,0,1,1,"PPM"
0.988184480505351,0.0980777651741237,0,1,2,0,"PPM"
0.96962438343246,0.110019412191457,2,0,1,0,"PPM"
0.967611099389762,0.0444376517406609,1,0,0,2,"PPM"
0.987808265971313,0.177577530644136,1,1,1,0,"PPM"
0.947462572792408,305.674451514853,0,2,1,0,"PPM"
0.954670934493287,0.706527947727905,0,2,0,1,"PPM"
0.0105343452239432,150.576787008409,0,2,1,0,"PPM"
0.951301179953462,0.255432123711461,3,0,0,0,"PPM"
0.970007693798094,455.650684730832,1,2,0,0,"PPM"
0.977193990502402,0.214882673328529,1,0,1,1,"PPM"
0.923094184831685,0.0477306461413642,0,0,1,2,"PPM"
0.938408380195319,1.38702557167196,1,2,0,0,"PPM"
0.964976202600627,0.0563336085713267,1,0,0,2,"PPM"
0.959272550269944,0.0286496779067375,1,0,2,0,"PPM"
0.906557820294511,0.624760672316599,1,0,2,0,"PPM"
0.958294699922274,0.190538014418095,1,1,1,0,"PPM"
0.970815834533268,0.00546454869849376,0,2,0,1,"PPM"
0.935313410932556,0.210024305230657,0,2,0,1,"PPM"
0.943491806931794,32.4704969237452,1,1,0,1,"PPM"
0.933876975468321,0.0601634852131862,3,0,0,0,"PPM"
0.971594028999593,0.0802987874928935,0,2,0,1,"PPM"
0.938281214913058,0.0486070704737017,2,0,0,1,"PPM"
0.943835733870635,0.0320792348687783,1,1,1,0,"PPM"
0.960794364599538,0.872305863554796,1,0,2,0,"PPM"
0.973145314138432,0.131648951369447,0,2,0,1,"PPM"
0.965903822507311,0.051877461826517,2,1,0,0,"PPM"
0.92608808567597,0.143869903114238,1,1,0,1,"PPM"
0.939390455256579,0.0302679033440233,3,0,0,0,"PPM"
0.918995532646504,1439.64845403904,2,0,1,0,"PPM"
0.976408224583313,0.00750423050068052,1,1,1,0,"PPM"
0.972834909490823,0.0136432650391644,2,0,1,0,"PPM"
0.932250980322688,0.0405664370668899,1,0,0,2,"PPM"
0.913675146540366,0.490283437761777,1,0,1,1,"PPM"
0.963384872205403,0.0540447895181936,2,0,0,1,"PPM"
0.931223889877244,0.039703889884507,2,0,1,0,"PPM"
0.964016817212907,0.0181002599600795,2,0,0,1,"PPM"
0.949864559790968,96.744541693454,0,0,0,3,"PPM"
0.960145994836149,1.56497376591205,1,1,1,0,"PPM"
0.954738114586651,0.0705320292993623,1,1,1,0,"PPM"
0.946748091904668,16.1647833263493,1,1,1,0,"PPM"
0.974593806923196,2.18216921582891,0,1,0,2,"PPM"
0.975957748780226,0.358977789699779,1,1,1,0,"PPM"
0.970990510284157,0.169259461608495,0,0,3,0,"PPM"
0.966451421032109,0.0363754179986842,2,0,1,0,"PPM"
0.948949216714347,0.0867161927988653,2,1,0,0,"PPM"
0.954279596693419,0.0158359034756108,2,0,1,0,"PPM"
0.969528841176147,0.508167076903706,1,0,1,1,"PPM"
0.938209123390794,0.093910275970344,1,2,0,0,"PPM"
0.964742239719087,0.00512634555910552,1,0,1,1,"PPM"
0.967032729263933,0.452986348064492,2,0,0,1,"PPM"
0.959274000796616,275.320319503519,1,1,1,0,"PPM"
0.967620435685107,0.0161028648128423,3,0,0,0,"PPM"
0.950139283804671,0.0193274194594273,1,1,1,0,"PPM"
0.960038064959713,1.18363988777544,1,0,1,1,"PPM"
0.941850691967881,0.524738705815718,1,1,1,0,"PPM"
0.957479669129633,10.2424591162298,1,0,0,2,"PPM"
0.969801416130499,0.0457352735446246,0,2,1,0,"PPM"
0.959051631114582,0.0552105432274585,0,0,2,1,"PPM"
0.924712215159318,0.0624393169474447,1,0,2,0,"PPM"
0.960878897536593,0.0895118432090806,1,0,1,1,"PPM"
0.938980362306733,43.2516715376497,1,2,0,0,"PPM"
0.914663851413214,0.151928900965854,2,0,0,1,"PPM"
0.952581032126215,0.145845389697963,1,0,1,1,"PPM"
0.970406367262537,0.62723411763677,0,2,0,1,"PPM"
0.919964618851548,0.106313105519513,1,0,0,2,"PPM"
0.949116033355747,17.1814367398925,1,1,1,0,"PPM"
0.934357575477627,4.7164209293474,0,1,2,0,"PPM"
0.952958501038843,0.558321559344488,2,1,0,0,"PPM"
0.49391541524107,43525.3139181945,1,0,1,1,"PPM"
0.967337960963006,2.26515488211151,2,0,0,1,"PPM"
0.937973689929944,0.0665701716215921,1,1,0,1,"PPM"
0.937139862550778,1.06595156412808,1,2,0,0,"PPM"
0.960455925659611,6.72632687783836,0,1,2,0,"PPM"
0.944857216290197,9.18929859612476,0,1,1,1,"PPM"
0.983818987948262,0.0468449211818894,2,0,1,0,"PPM"
0.986671084046328,0.00225849641925509,1,1,1,0,"PPM"
0.954291882749733,1.46609894002878,0,1,0,2,"PPM"
0.971590926001035,1.56348549574829,1,1,1,0,"PPM"
0.974864514706928,7.5812603876032,0,1,2,0,"PPM"
0.975079517151103,4.18656397144727,1,1,1,0,"PPM"
0.949222556372969,0.852019091217605,2,1,0,0,"PPM"
0.905624794515815,0.0786815073464174,3,0,0,0,"PPM"
0.912839969180903,24.6696846044277,1,0,0,2,"PPM"
0.938299329432577,4.7291533142064,2,1,0,0,"PPM"
0.980576673539624,0.00857251633967924,1,1,0,1,"PPM"
0.930416962487786,0.0916001952371915,2,0,1,0,"PPM"
0.927387154579214,178.592212354074,1,0,0,2,"PPM"
0.970632646241241,0.195887526720997,1,1,1,0,"PPM"
0.955033434621027,1.22803159627348,1,0,1,1,"PPM"
0.951766819262317,0.00428313058934624,2,1,0,0,"PPM"
0.978489043811008,2.98906518500833,1,1,1,0,"PPM"
0.979281545279603,0.0246821367913594,1,0,2,0,"PPM"
0.973446897670006,1.43564344644825,2,0,1,0,"PPM"
0.974311596916206,0.309898396166171,0,0,3,0,"PPM"
0.958985102064866,0.0727523676366676,0,0,0,3,"PPM"
0.945195811250029,0.400100489107717,3,0,0,0,"PPM"
0.969424718816675,374.414045052653,1,0,1,1,"PPM"
0.947036534009149,0.71007104058984,2,0,0,1,"PPM"
0.97597943612236,0.682846736859756,1,2,0,0,"PPM"
0.953605257499469,0.0414168905296428,1,1,0,1,"PPM"
0.925230289214975,0.113049906389643,3,0,0,0,"PPM"
0.963670989870883,1.7562161006025,2,0,0,1,"PPM"
0.966254133840804,0.365763940577822,0,1,1,1,"PPM"
0.944722319467562,1.20119639105875,1,2,0,0,"PPM"
0.965484806282057,0.114438281907988,2,0,1,0,"PPM"
0.962446406675145,1.14902533258408,1,1,1,0,"PPM"
0.924975750249112,17.3503399704901,1,2,0,0,"PPM"
0.960074876188382,0.0865028338951284,1,2,0,0,"PPM"
0.975481735469992,367.338222190156,1,1,1,0,"PPM"
0.916844087713535,0.382122299755826,2,0,0,1,"PPM"
0.935553816770996,1.44617998535403,2,0,0,1,"PPM"
0.950949605382567,0.0177095009642262,2,0,1,0,"PPM"
0.911775593966166,1.08989636037975,2,1,0,0,"PPM"
0.951926385798251,0.0700342287138276,3,0,0,0,"PPM"
0.946140587101082,0.235333765189964,1,1,1,0,"PPM"
0.959680291097311,0.038722197520397,3,0,0,0,"PPM"
0.954677459685093,0.392800962900437,3,0,0,0,"PPM"
0.967123812980847,0.0129998420085053,2,1,0,0,"PPM"
0.922669637394671,0.0454871802429546,2,0,0,1,"PPM"
0.95131112789745,0.0303641013738232,2,0,0,1,"PPM"
0.976694166192442,42.5170954365899,0,0,1,2,"PPM"
0.907305764345745,0.0828179367178555,2,0,0,1,"PPM"
0.967998216181887,0.245343125440684,2,0,0,1,"PPM"
0.957993509634696,0.0476987647539839,3,0,0,0,"PPM"
0.942640703369512,0.00749820097722759,2,0,0,1,"PPM"
0.957127857825882,0.358717751275184,1,1,0,1,"PPM"
0.949038339935766,1.11373694055696,1,1,0,1,"PPM"
0.914897735988794,0.0150901496932964,3,0,0,0,"PPM"
0.973724747857117,0.0484786635377586,1,1,0,1,"PPM"
0.980065710779563,0.00432936940650293,1,1,0,1,"PPM"
0.948774717541872,1.82771709412986,2,1,0,0,"PPM"
0.913536777467826,66.7070102684889,0,0,2,1,"PPM"
0.931464798305388,0.165463795525047,2,0,0,1,"PPM"
0.94622108435568,1.65662430260931,1,1,1,0,"PPM"
0.927955853116022,0.985543723342296,0,0,2,1,"PPM"
0.968069432719694,0.126302343779057,1,1,0,1,"PPM"
0.97202098217769,2.46189966119585,2,0,0,1,"PPM"
0.966741111130161,0.839728487774147,2,1,0,0,"PPM"
0.966560077092613,0.113175530012207,0,3,0,0,"PPM"
0.960445929849853,0.0478815197088455,1,1,1,0,"PPM"
0.971457890511258,0.140995059549639,1,0,1,1,"PPM"
0.974157677925677,0.00524584969849942,2,0,0,1,"PPM"
0.919361951853168,0.127750775358433,1,2,0,0,"PPM"
0.972276564028048,0.00247149603574004,1,1,1,0,"PPM"
0.961147950401911,0.371127002644133,1,1,0,1,"PPM"
0.976866761289995,0.162052255537658,1,1,1,0,"PPM"
0.969176943389067,1.52368418056768,1,1,0,1,"PPM"
0.972434237671696,0.0569857911744861,1,0,2,0,"PPM"
0.947142493657301,0.0043560313529168,0,1,1,1,"PPM"
0.912709940440344,1.01645994355802,2,0,0,1,"PPM"
0.928777605052294,1.01861312282497,0,0,0,3,"PPM"
0.940016177514451,0.0703986302006118,1,0,1,1,"PPM"
0.956378041166106,0.310452059378067,2,0,0,1,"PPM"
0.948723251877631,0.018410901311937,1,1,0,1,"PPM"
0.978881070338839,0.00982952580780981,2,0,1,0,"PPM"
0.94330024360877,27.3453216425399,2,0,0,1,"PPM"
0.973301394979491,0.00397909239315573,2,0,1,0,"PPM"
0.977688170020406,0.0562742683557869,0,1,2,0,"PPM"
0.968300264082477,0.0736525915042383,2,1,0,0,"PPM"
0.977791263766718,0.210280599515649,1,0,2,0,"PPM"
0.97166758757408,0.103276547065774,1,1,0,1,"PPM"
0.966416561755562,0.0374170677546033,1,0,1,1,"PPM"
0.717041394651093,5940.24111534679,2,0,0,1,"PPM"
0.946952386014637,0.177247090756105,1,1,1,0,"PPM"
0.950022047156861,0.161142248904738,0,0,1,2,"PPM"
0.940407386785475,0.329699177398205,2,1,0,0,"PPM"
0.96830239201309,0.0530082079790714,3,0,0,0,"PPM"
0.965955495182174,0.0201426590173662,1,0,2,0,"PPM"
0.941118740405254,3.10017891456111,0,1,1,1,"PPM"
0.987981783503228,0.00202934007318067,2,0,0,1,"PPM"
0.955526262163085,8.86090114820576,1,0,0,2,"PPM"
0.963864321648531,0.096007312217161,1,1,1,0,"PPM"
0.983171547453678,0.0129697394696679,0,1,1,1,"PPM"
0.880098354966562,0.0499824686480478,2,0,1,0,"PPM"
0.971412444446056,0.00635476597507848,2,0,1,0,"PPM"
0.947582077822593,0.0956070170889577,2,0,1,0,"PPM"
0.966756526868887,0.15093818278698,2,1,0,0,"PPM"
0.956615095084698,0.11630030447142,2,0,0,1,"PPM"
0.918250636962155,0.0107628145040795,2,1,0,0,"PPM"
0.941013971433674,2024.99406709761,2,0,0,1,"PPM"
0.866484489877685,13.2209809657762,0,2,1,0,"PPM"
0.969522738665323,0.0215211849882035,2,0,0,1,"PPM"
0.962462329086702,0.0390693801960336,3,0,0,0,"PPM"
0.966303284194419,2.142759618969,0,1,1,1,"PPM"
0.911751855565655,25.0773426206709,1,0,1,1,"PPM"
0.97010603881907,3.79827283038724,1,0,0,2,"PPM"
0.934016028514977,0.0570365184420148,3,0,0,0,"PPM"
0.913333401535221,0.0858795918890394,2,0,1,0,"PPM"
0.982240989911014,0.0534103336957459,2,0,1,0,"PPM"
0.881024346230218,0.161715771337114,2,0,1,0,"PPM"
0.960717835036635,0.373701626543827,0,1,1,1,"PPM"
0.964576278194651,0.0383448636384998,2,0,1,0,"PPM"
0.953525283031406,0.0602223239567803,3,0,0,0,"PPM"
0.975932814748285,40.4440083473113,2,0,0,1,"PPM"
0.934900515726967,4100.75939837747,2,0,0,1,"PPM"
0.924680551503612,0.129419145257999,2,0,1,0,"PPM"
0.972116273864393,1.46667801174905,1,1,0,1,"PPM"
0.927965491285203,0.044676618548464,3,0,0,0,"PPM"
0.950146453855998,108.977796013912,1,0,0,2,"PPM"
0.659007047822998,34276.8654542889,0,1,0,2,"PPM"
0.977265689046923,0.0614991454724787,2,0,0,1,"PPM"
0.970874851751813,0.0328736797491449,3,0,0,0,"PPM"
0.956894023898178,2.04663982650175,2,1,0,0,"PPM"
0.933289337151193,0.0411786795225945,2,0,0,1,"PPM"
0.934681093785515,0.00641302782886322,1,1,1,0,"PPM"
0.973786818937919,2.75857121363564,0,1,1,1,"PPM"
0.971736969090718,38.6190313982643,1,1,0,1,"PPM"
0.978360587210136,8.11228355185764,0,1,1,1,"PPM"
0.979860674529643,0.036600011536932,0,0,1,2,"PPM"
0.982512366747702,0.134407970519387,0,0,2,1,"PPM"
0.957310441978536,0.108732492507608,1,0,0,2,"PPM"
0.914082884808822,33.2407417162,1,0,1,1,"PPM"
0.960004545111783,2.4670780888234,0,1,1,1,"PPM"
0.943428782377883,0.141780840457486,1,1,1,0,"PPM"
0.939817965240393,29.6008016468084,0,1,1,1,"PPM"
0.931570448110095,4.95847062151975,1,1,0,1,"PPM"
0.960655922827747,20.4284139314118,0,2,0,1,"PPM"
0.960697486454563,2.73614994116588,1,0,1,1,"PPM"
0.944765718933556,1.19410691968316,2,0,0,1,"PPM"
0.947056136446984,23.506251342182,1,1,0,1,"PPM"
0.967890473009627,1.3718384400187,0,0,2,1,"PPM"
0.974191071558099,0.0395082825422131,2,1,0,0,"PPM"
0.964725359244253,7.64013091836646,2,1,0,0,"PPM"
0.950544171785893,0.267975227536769,0,0,1,2,"PPM"
0.958511151074852,0.0310952842348325,2,1,0,0,"PPM"
0.93459414741047,0.0477771589259899,2,1,0,0,"PPM"
0.94988995460291,6.27166908768719,1,1,1,0,"PPM"
0.956110887564571,0.199761561244081,1,0,2,0,"PPM"
0.952188487183217,0.00403810629027185,2,1,0,0,"PPM"
0.95049372150146,0.0928024095271669,2,1,0,0,"PPM"
0.980255953670911,0.939162006917654,0,1,1,1,"PPM"
0.956513194863737,0.138680206321046,0,1,1,1,"PPM"
0.948247582907752,0.012872423577808,2,0,1,0,"PPM"
0.906572852758791,0.0910279563014801,3,0,0,0,"PPM"
0.958268928962078,42.8594364189382,2,1,0,0,"PPM"
0.982733971022331,0.110632959230328,1,2,0,0,"PPM"
0.939510731424858,4.34425560154686,1,1,0,1,"PPM"
0.936474818993704,26.5696386668729,1,0,0,2,"PPM"
0.94148670004233,0.65426625426964,2,1,0,0,"PPM"
0.91098644183511,11.5757308308152,1,1,1,0,"PPM"
0.96748409680475,36.6887233888377,1,0,1,1,"PPM"
0.983961436372186,0.036409633489421,0,0,2,1,"PPM"
0.969259122345253,8.09854888213378,0,1,2,0,"PPM"
0.93297549830554,86.9473759672762,0,0,0,3,"PPM"
0.966155472551924,5.59610217862054,2,1,0,0,"PPM"
0.951376099003988,0.0676870603259937,2,0,0,1,"PPM"
0.975803957966329,0.0107497512274775,2,0,1,0,"PPM"
0.96417831477751,0.641087703103297,1,1,1,0,"PPM"
0.949075993681243,0.155900798665387,2,0,1,0,"PPM"
0.970087012741663,0.163520218493147,1,1,0,1,"PPM"
0.897133008713606,679663.018120049,2,0,0,1,"PPM"
0.951909415465477,0.0152660647414197,1,0,2,0,"PPM"
0.946681133478877,0.156934897289303,0,1,0,2,"PPM"
0.959659240204272,0.220089255842963,1,1,1,0,"PPM"
0.96984257765871,0.0211120456783368,1,1,0,1,"PPM"
0.968893311845509,0.021193497085769,1,0,1,1,"PPM"
0.960488608683755,0.0610880007964249,3,0,0,0,"PPM"
0.974733718074831,0.0950973415163927,0,1,1,1,"PPM"
0.959094766080334,1.1840662785619,2,0,0,1,"PPM"
0.967731950201566,0.011327470363707,1,2,0,0,"PPM"
0.944937378938726,0.137755432659478,1,1,0,1,"PPM"
0.963074379742312,0.0276441261510883,1,1,1,0,"PPM"
0.913275859600749,3.35145429156348,1,1,1,0,"PPM"
0.975456746027557,0.00286179808886867,2,1,0,0,"PPM"
0.980989815486648,4.02809415227279,2,0,0,1,"PPM"
0.9477379606949,0.0262466142036792,2,0,1,0,"PPM"
0.936949434999368,0.194135887625008,1,1,0,1,"PPM"
0.932956743788169,0.388554659927651,1,0,1,1,"PPM"
0.943916047866537,275.448508774868,0,0,2,1,"PPM"
0.974977522876172,0.0191965155204855,3,0,0,0,"PPM"
0.942201917580695,0.0708132760599576,1,1,1,0,"PPM"
0.94007611063802,0.0293640361923902,3,0,0,0,"PPM"
0.947746510988076,2627.29320358303,1,1,0,1,"PPM"
0.925786633352288,428.885393513921,1,0,1,1,"PPM"
0.948854816305993,0.203949379715848,2,0,1,0,"PPM"
0.929605031150122,6.99463644641651,2,0,0,1,"PPM"
0.965930233134448,0.157919751917848,0,0,1,2,"PPM"
0.929078901994416,3.97418231161278,1,1,0,1,"PPM"
0.836549489865644,0.170257455993397,2,1,0,0,"PPM"
0.951344997815912,4.52812500409643,0,0,1,2,"PPM"
0.885500968966947,0.203753353741872,2,1,0,0,"PPM"
0.948806658203496,0.0232236387707689,3,0,0,0,"PPM"
0.944119187301113,1.25582481643268,0,2,0,1,"PPM"
0.932306111349247,7.03512551577017,1,2,0,0,"PPM"
