"Corr.surf","Dist.true.cent","Normal","Log.norm","Beta","Gamma","approach","centr.conf"
0.49048653283129,232.888481720972,0,0,1,2,"PPM-sat-NORM","random"
0.947525879903654,6.17151995609324,2,0,1,0,"PPM-sat-NORM","random"
0.751287706668871,1.11983546419238,2,0,0,1,"PPM-sat-NORM","random"
0.959197063389107,2.598705210358,3,0,0,0,"PPM-sat-NORM","random"
0.96154140964706,6.99498310754121,2,0,1,0,"PPM-sat-NORM","random"
0.89110469662987,0.259825560054277,1,0,0,2,"PPM-sat-NORM","random"
0.73808811408317,3733.29166613353,0,1,0,2,"PPM-sat-NORM","random"
0.916226815407292,213.379691223974,1,2,0,0,"PPM-sat-NORM","random"
0.654941668099135,2.30894849380245,1,2,0,0,"PPM-sat-NORM","random"
0.927916523978355,21.7609345557631,3,0,0,0,"PPM-sat-NORM","random"
0.930910272057229,0.549297293048089,1,1,0,1,"PPM-sat-NORM","random"
0.901092930411498,9.39524605282346,1,1,0,1,"PPM-sat-NORM","random"
0.925976404086987,0.0446835343834045,1,0,2,0,"PPM-sat-NORM","random"
0.969858783381184,2.25578942896014,2,0,1,0,"PPM-sat-NORM","random"
0.940082209517545,46.444244286983,3,0,0,0,"PPM-sat-NORM","random"
0.702352636944644,0.369921989241745,1,0,0,2,"PPM-sat-NORM","random"
0.981774602344579,42.9346390176951,2,0,1,0,"PPM-sat-NORM","random"
0.956252232487039,0.416773466664387,0,1,2,0,"PPM-sat-NORM","random"
0.931582767998884,6.56766764182334,1,0,1,1,"PPM-sat-NORM","random"
0.793947173130895,1.15994228690563,2,1,0,0,"PPM-sat-NORM","random"
0.683948950994623,104.464350969749,0,3,0,0,"PPM-sat-NORM","random"
0.940843316347124,5829.6062051012,1,0,1,1,"PPM-sat-NORM","random"
0.907801433426177,734.078714276851,2,0,1,0,"PPM-sat-NORM","random"
0.887029608862492,2.2402800340797,0,2,1,0,"PPM-sat-NORM","random"
0.829506199679155,71.6751816071902,0,2,1,0,"PPM-sat-NORM","random"
0.931792386279547,12.8406690810101,1,0,1,1,"PPM-sat-NORM","random"
0.710050809804027,6.17547217350444,1,1,0,1,"PPM-sat-NORM","random"
0.907584278104998,188.459845957369,2,0,1,0,"PPM-sat-NORM","random"
0.96436015291082,9.15591998782132,1,0,1,1,"PPM-sat-NORM","random"
0.988632966261479,2.08262966011719,2,1,0,0,"PPM-sat-NORM","random"
0.655170777357655,31.7018370880842,1,1,1,0,"PPM-sat-NORM","random"
0.738266988270694,31.5993569897733,0,1,1,1,"PPM-sat-NORM","random"
0.967527879802075,9.66599680883397,2,0,1,0,"PPM-sat-NORM","random"
0.963752599853169,65061.699530786,2,0,1,0,"PPM-sat-NORM","random"
0.794256096445534,2.4224243122428,0,1,1,1,"PPM-sat-NORM","random"
0.949793598831573,8.37259751142892,2,0,0,1,"PPM-sat-NORM","random"
0.827922023946971,220.22456473224,1,2,0,0,"PPM-sat-NORM","random"
0.948416129682164,0.6433269796719,1,0,2,0,"PPM-sat-NORM","random"
0.864527795329821,2483.92591313089,1,0,0,2,"PPM-sat-NORM","random"
0.948126228518746,10.5534395545903,2,1,0,0,"PPM-sat-NORM","random"
0.453176840087986,7196.85630318963,0,0,1,2,"PPM-sat-NORM","random"
0.94779840453721,226.297941373604,2,0,1,0,"PPM-sat-NORM","random"
0.869937650658528,28.2383424205884,1,0,1,1,"PPM-sat-NORM","random"
0.699904920089304,1.72133041600465,0,3,0,0,"PPM-sat-NORM","random"
